250,500,750,1000,1250,1500,1750,2000,2250,2500,2750,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11366
0.0,0.0,0.9999999403953552,0.9948979616165161,0.9858631491661072,0.9874582290649414,0.9903674125671387,0.0,0.9898539185523987,0.9853565692901611,0.9778572916984558,0.9929629564285278,0.9640797972679138,0.9627403616905212,0.9708333611488342,0.96875,0.9664196372032166,0.9765264391899109,0.9620253443717957,0.9735814929008484,0.9536082744598389,0.9562668800354004,0.9616429209709167,0.818965494632721,0.9572751522064209,0.9548994302749634,0.9395430088043213,0.9384785294532776,0.95900958776474
0.0,0.0,0.9947916865348816,0.99609375,0.9839708805084229,0.987500011920929,0.9918403029441833,0.984375,0.982421875,0.973707914352417,0.9779788255691528,0.9828125238418579,0.9714962244033813,0.9627403616905212,0.9708333611488342,0.96875,0.9739583134651184,0.9766995310783386,0.96875,0.9713879227638245,0.9622395634651184,0.9606249928474426,0.9636702537536621,0.962284505367279,0.9568182229995728,0.95458984375,0.9515953063964844,0.9485119581222534,0.9506229758262634
0.0,0.0,1.0,1.0,0.9750000238418579,0.9952381253242493,1.0,0.9935064911842346,0.9822295904159546,0.973707914352417,0.9714170098304749,0.9810702204704285,0.9847602844238281,0.9670734405517578,0.9776941537857056,0.9752441048622131,0.0,0.9699751138687134,0.9365078806877136,0.9715185165405273,0.9604582786560059,0.9625465869903564,0.963196337223053,0.962284505367279,0.0,0.954693615436554,0.9550805687904358,0.948887288570404,0.0
0.0,0.0,0.9947916865348816,0.99609375,0.9839708805084229,0.987500011920929,0.9918403029441833,0.984375,0.982421875,0.973707914352417,0.9779788255691528,0.9828125238418579,0.9714962244033813,0.9627403616905212,0.9708333611488342,0.96875,0.9739583134651184,0.9766995310783386,0.96875,0.9713879227638245,0.9622395634651184,0.9606249928474426,0.9636702537536621,0.962284505367279,0.9568182229995728,0.95458984375,0.9515953063964844,0.9485119581222534,0.9506229758262634
0.0,0.0,0.0,0.99609375,0.9839708805084229,0.9894949197769165,0.9918403029441833,0.984375,0.983213484287262,0.9725334644317627,0.9802682399749756,0.9820541143417358,0.9681600332260132,0.9652056097984314,0.9708333611488342,0.9696532487869263,0.9741038084030151,0.0,0.9687027931213379,0.8712120652198792,0.9618055820465088,0.9606249928474426,0.9624179601669312,0.9664262533187866,0.865555465221405,0.0,0.9529405236244202,0.9271087646484375,0.9253966808319092
0.0,0.0,0.9947916865348816,0.99609375,0.9839708805084229,0.987500011920929,0.9918403029441833,0.984375,0.982421875,0.973707914352417,0.9779788255691528,0.9828125238418579,0.9714962244033813,0.9627403616905212,0.9708333611488342,0.96875,0.9739583134651184,0.9766995310783386,0.96875,0.9713879227638245,0.9622395634651184,0.9606249928474426,0.9636702537536621,0.962284505367279,0.9568182229995728,0.95458984375,0.9515953063964844,0.9485119581222534,0.9506229758262634
0.0,0.0,0.9947916865348816,1.0,0.980035126209259,0.98333340883255,1.0,0.984375,0.9848043918609619,0.9701465368270874,0.9770579934120178,0.9746591448783875,0.9820346236228943,0.9634560346603394,0.9713254570960999,0.7760416269302368,0.8333332538604736,0.9657179117202759,0.9762032628059387,0.9710747003555298,0.9610176086425781,0.9588693380355835,0.969295084476471,0.9668949246406555,0.951321005821228,0.9587305188179016,0.9429053068161011,0.9524189829826355,0.9506229758262634
0.0,0.0,0.9947916865348816,0.99609375,0.9839708805084229,0.987500011920929,0.9918403029441833,0.984375,0.982421875,0.973707914352417,0.9779788255691528,0.9828125238418579,0.9714962244033813,0.9627403616905212,0.9708333611488342,0.96875,0.9739583134651184,0.9766995310783386,0.96875,0.9713879227638245,0.9622395634651184,0.9606249928474426,0.9636702537536621,0.962284505367279,0.9568182229995728,0.95458984375,0.9515953063964844,0.9485119581222534,0.9506229758262634
0.0,0.0,1.0,1.0,0.9820574522018433,0.987500011920929,1.0,0.9795918464660645,0.9834036827087402,0.970413863658905,0.9849507808685303,1.0,0.9090909361839294,0.9538402557373047,0.9708333611488342,0.9644359350204468,0.9774249196052551,0.9770988821983337,0.9641071557998657,0.9713879227638245,0.9475197792053223,0.9657224416732788,0.961477518081665,0.965885579586029,0.0,0.9554476737976074,0.9512022733688354,0.24285714328289032,0.9506229758262634
0.0,0.0,0.9947916865348816,0.99609375,0.9839708805084229,0.987500011920929,0.9918403029441833,0.984375,0.982421875,0.973707914352417,0.9779788255691528,0.9828125238418579,0.9714962244033813,0.9627403616905212,0.9708333611488342,0.96875,0.9739583134651184,0.9766995310783386,0.96875,0.9713879227638245,0.9622395634651184,0.9606249928474426,0.9636702537536621,0.962284505367279,0.9568182229995728,0.95458984375,0.9515953063964844,0.9485119581222534,0.9506229758262634
0.0,0.0,0.9946236610412598,0.0,0.9771356582641602,1.0,0.0,0.9953917264938354,0.982421875,1.0,0.9851251244544983,0.9814922213554382,0.9717660546302795,0.9613872766494751,0.800000011920929,0.0,0.9778969883918762,0.9754469990730286,0.0,0.9669913649559021,0.9622395634651184,0.8299999833106995,0.9633422493934631,0.9629064798355103,0.9568182229995728,0.0,0.96044921875,0.951343297958374,0.9505401253700256
0.0,0.0,0.9947916865348816,0.99609375,0.9839708805084229,0.987500011920929,0.9918403029441833,0.984375,0.982421875,0.973707914352417,0.9779788255691528,0.9828125238418579,0.9714962244033813,0.9627403616905212,0.9708333611488342,0.96875,0.9739583134651184,0.9766995310783386,0.96875,0.9713879227638245,0.9622395634651184,0.9606249928474426,0.9636702537536621,0.962284505367279,0.9568182229995728,0.95458984375,0.9515953063964844,0.9485119581222534,0.9506229758262634
